"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.2.13.112","54.159.176.36","TCP","78","56311  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2606199677 TSecr=0 SACK_PERM"
"2","0.011378","54.159.176.36","10.2.13.112","TCP","74","443  >  56311 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=3156868553 TSecr=2606199677 WS=256"
"3","0.011533","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=2606199689 TSecr=3156868553"
"4","0.012124","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=1448 TSval=2606199689 TSecr=3156868553 [TCP segment of a reassembled PDU]"
"5","0.012143","10.2.13.112","54.159.176.36","TLSv1.2","409","Client Hello (SNI=blackboard.wm.edu)"
"6","0.024034","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=1 Ack=1792 Win=44800 Len=0 TSval=3156868565 TSecr=2606199689"
"7","0.024036","54.159.176.36","10.2.13.112","TLSv1.2","1514","Server Hello"
"8","0.024038","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=1449 Ack=1792 Win=44800 Len=1448 TSval=3156868565 TSecr=2606199689 [TCP segment of a reassembled PDU]"
"9","0.024040","54.159.176.36","10.2.13.112","TCP","1266","443  >  56311 [PSH, ACK] Seq=2897 Ack=1792 Win=44800 Len=1200 TSval=3156868565 TSecr=2606199689 [TCP segment of a reassembled PDU]"
"10","0.024042","54.159.176.36","10.2.13.112","TLSv1.2","1384","Certificate, Server Key Exchange, Server Hello Done"
"11","0.024198","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=1792 Ack=5415 Win=126336 Len=0 TSval=2606199701 TSecr=3156868566"
"12","0.024301","10.2.13.112","54.159.176.36","TCP","66","[TCP Window Update] 56311  >  443 [ACK] Seq=1792 Ack=5415 Win=131072 Len=0 TSval=2606199702 TSecr=3156868566"
"13","0.025308","10.2.13.112","54.159.176.36","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"14","0.036854","54.159.176.36","10.2.13.112","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"15","0.037004","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=1918 Ack=5466 Win=131008 Len=0 TSval=2606199714 TSecr=3156868578"
"16","0.077074","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=1918 Ack=5466 Win=131072 Len=1448 TSval=2606199754 TSecr=3156868578 [TCP segment of a reassembled PDU]"
"17","0.077077","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=3366 Ack=5466 Win=131072 Len=1448 TSval=2606199754 TSecr=3156868578 [TCP segment of a reassembled PDU]"
"18","0.077079","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=4814 Ack=5466 Win=131072 Len=1448 TSval=2606199754 TSecr=3156868578 [TCP segment of a reassembled PDU]"
"19","0.077115","10.2.13.112","54.159.176.36","TLSv1.2","112","Application Data"
"20","0.077333","10.2.13.112","54.159.176.36","TCP","78","56312  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3553892528 TSecr=0 SACK_PERM"
"21","0.087903","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=5466 Ack=6262 Win=62720 Len=0 TSval=3156868630 TSecr=2606199754"
"22","0.088745","54.159.176.36","10.2.13.112","TCP","74","443  >  56312 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=3156868631 TSecr=3553892528 WS=256"
"23","0.088842","10.2.13.112","54.159.176.36","TCP","66","56312  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=3553892539 TSecr=3156868631"
"24","0.089174","10.2.13.112","54.159.176.36","TCP","1514","56312  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=1448 TSval=3553892541 TSecr=3156868631 [TCP segment of a reassembled PDU]"
"25","0.089196","10.2.13.112","54.159.176.36","TLSv1.2","441","Client Hello (SNI=blackboard.wm.edu)"
"26","0.101147","54.159.176.36","10.2.13.112","TCP","66","443  >  56312 [ACK] Seq=1 Ack=1824 Win=30720 Len=0 TSval=3156868642 TSecr=3553892541"
"27","0.101149","54.159.176.36","10.2.13.112","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"28","0.101318","10.2.13.112","54.159.176.36","TCP","66","56312  >  443 [ACK] Seq=1824 Ack=146 Win=131584 Len=0 TSval=3553892553 TSecr=3156868642"
"29","0.101491","10.2.13.112","54.159.176.36","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"30","0.102404","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=5466 Ack=6308 Win=62720 Len=1448 TSval=3156868643 TSecr=2606199754 [TCP segment of a reassembled PDU]"
"31","0.102406","54.159.176.36","10.2.13.112","TLSv1.2","413","Application Data"
"32","0.102487","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=6308 Ack=7261 Win=129216 Len=0 TSval=2606199780 TSecr=3156868643"
"33","0.153880","54.159.176.36","10.2.13.112","TCP","66","443  >  56312 [ACK] Seq=146 Ack=1875 Win=30720 Len=0 TSval=3156868696 TSecr=3553892553"
"34","5.463502","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=6308 Ack=7261 Win=131072 Len=1448 TSval=2606205141 TSecr=3156868643 [TCP segment of a reassembled PDU]"
"35","5.463509","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=7756 Ack=7261 Win=131072 Len=1448 TSval=2606205141 TSecr=3156868643 [TCP segment of a reassembled PDU]"
"36","5.463512","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=9204 Ack=7261 Win=131072 Len=1448 TSval=2606205141 TSecr=3156868643 [TCP segment of a reassembled PDU]"
"37","5.463546","10.2.13.112","54.159.176.36","TLSv1.2","196","Application Data"
"38","5.474919","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=7261 Ack=9204 Win=80640 Len=0 TSval=3156874016 TSecr=2606205141"
"39","5.474921","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=7261 Ack=10782 Win=101376 Len=0 TSval=3156874016 TSecr=2606205141"
"40","5.660209","54.159.176.36","10.2.13.112","TLSv1.2","1263","Application Data"
"41","5.660312","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=10782 Ack=8458 Win=129856 Len=0 TSval=2606205338 TSecr=3156874201"
"42","5.669478","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=10782 Ack=8458 Win=131072 Len=1448 TSval=2606205347 TSecr=3156874201 [TCP segment of a reassembled PDU]"
"43","5.669480","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=12230 Ack=8458 Win=131072 Len=1448 TSval=2606205347 TSecr=3156874201 [TCP segment of a reassembled PDU]"
"44","5.669501","10.2.13.112","54.159.176.36","TLSv1.2","1486","Application Data"
"45","5.681249","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=8458 Ack=13678 Win=108800 Len=0 TSval=3156874223 TSecr=2606205347"
"46","5.698593","10.2.13.112","54.159.176.36","TCP","1486","[TCP Retransmission] 56311  >  443 [PSH, ACK] Seq=13678 Ack=8458 Win=131072 Len=1420 TSval=2606205376 TSecr=3156874223 [TCP segment of a reassembled PDU]"
"47","5.705224","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=8458 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"48","5.705225","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=9906 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"49","5.705227","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=11354 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"50","5.705228","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=12802 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"51","5.705229","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=14250 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"52","5.705230","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=15698 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"53","5.705231","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=17146 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"54","5.705235","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=18594 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"55","5.705237","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=20042 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"56","5.705238","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=21490 Ack=15098 Win=108800 Len=1448 TSval=3156874246 TSecr=2606205347 [TCP segment of a reassembled PDU]"
"57","5.705346","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=15098 Ack=22938 Win=116544 Len=0 TSval=2606205383 TSecr=3156874246"
"58","5.705415","10.2.13.112","54.159.176.36","TCP","66","[TCP Window Update] 56311  >  443 [ACK] Seq=15098 Ack=22938 Win=131072 Len=0 TSval=2606205383 TSecr=3156874246"
"59","5.710055","54.159.176.36","10.2.13.112","TCP","78","[TCP Dup ACK 47#1] 443  >  56311 [ACK] Seq=22938 Ack=15098 Win=108800 Len=0 TSval=3156874251 TSecr=2606205376 SLE=13678 SRE=15098"
"60","5.716326","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=22938 Ack=15098 Win=108800 Len=1448 TSval=3156874258 TSecr=2606205383 [TCP segment of a reassembled PDU]"
"61","5.716330","54.159.176.36","10.2.13.112","TLSv1.2","1514","Application Data"
"62","5.716332","54.159.176.36","10.2.13.112","TLSv1.2","288","Application Data"
"63","5.716452","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=15098 Ack=26056 Win=127936 Len=0 TSval=2606205394 TSecr=3156874258"
"64","5.716520","10.2.13.112","54.159.176.36","TCP","66","[TCP Window Update] 56311  >  443 [ACK] Seq=15098 Ack=26056 Win=131072 Len=0 TSval=2606205394 TSecr=3156874258"
"65","6.274885","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=15098 Ack=26056 Win=131072 Len=1448 TSval=2606205952 TSecr=3156874258 [TCP segment of a reassembled PDU]"
"66","6.274886","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=16546 Ack=26056 Win=131072 Len=1448 TSval=2606205952 TSecr=3156874258 [TCP segment of a reassembled PDU]"
"67","6.274887","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=17994 Ack=26056 Win=131072 Len=1448 TSval=2606205952 TSecr=3156874258 [TCP segment of a reassembled PDU]"
"68","6.274914","10.2.13.112","54.159.176.36","TLSv1.2","213","Application Data"
"69","6.285753","10.2.13.112","54.159.176.36","TCP","1514","56312  >  443 [ACK] Seq=1875 Ack=146 Win=131584 Len=1448 TSval=3553898737 TSecr=3156868696 [TCP segment of a reassembled PDU]"
"70","6.285755","10.2.13.112","54.159.176.36","TCP","1514","56312  >  443 [ACK] Seq=3323 Ack=146 Win=131584 Len=1448 TSval=3553898737 TSecr=3156868696 [TCP segment of a reassembled PDU]"
"71","6.285756","10.2.13.112","54.159.176.36","TCP","1514","56312  >  443 [ACK] Seq=4771 Ack=146 Win=131584 Len=1448 TSval=3553898737 TSecr=3156868696 [TCP segment of a reassembled PDU]"
"72","6.285781","10.2.13.112","54.159.176.36","TLSv1.2","238","Application Data"
"73","6.286751","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=26056 Ack=19442 Win=108800 Len=0 TSval=3156874828 TSecr=2606205952"
"74","6.297470","54.159.176.36","10.2.13.112","TCP","66","443  >  56312 [ACK] Seq=146 Ack=4771 Win=48640 Len=0 TSval=3156874838 TSecr=3553898737"
"75","6.297471","54.159.176.36","10.2.13.112","TCP","66","443  >  56312 [ACK] Seq=146 Ack=6219 Win=66304 Len=0 TSval=3156874838 TSecr=3553898737"
"76","6.297471","54.159.176.36","10.2.13.112","TCP","66","443  >  56312 [ACK] Seq=146 Ack=6391 Win=69376 Len=0 TSval=3156874838 TSecr=3553898737"
"77","6.305781","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=26056 Ack=19589 Win=108800 Len=1448 TSval=3156874847 TSecr=2606205952 [TCP segment of a reassembled PDU]"
"78","6.305782","54.159.176.36","10.2.13.112","TLSv1.2","811","Application Data"
"79","6.305782","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=146 Ack=6391 Win=69376 Len=1448 TSval=3156874847 TSecr=3553898737 [TCP segment of a reassembled PDU]"
"80","6.305783","54.159.176.36","10.2.13.112","TLSv1.2","484","Application Data"
"81","6.305854","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=19589 Ack=28249 Win=128832 Len=0 TSval=2606205983 TSecr=3156874847"
"82","6.305897","10.2.13.112","54.159.176.36","TCP","66","56312  >  443 [ACK] Seq=6391 Ack=2012 Win=129728 Len=0 TSval=3553898757 TSecr=3156874847"
"83","6.427428","10.2.13.112","54.159.176.36","TCP","1514","56312  >  443 [ACK] Seq=6391 Ack=2012 Win=131072 Len=1448 TSval=3553898879 TSecr=3156874847 [TCP segment of a reassembled PDU]"
"84","6.427430","10.2.13.112","54.159.176.36","TCP","1514","56312  >  443 [ACK] Seq=7839 Ack=2012 Win=131072 Len=1448 TSval=3553898879 TSecr=3156874847 [TCP segment of a reassembled PDU]"
"85","6.427431","10.2.13.112","54.159.176.36","TCP","1514","56312  >  443 [ACK] Seq=9287 Ack=2012 Win=131072 Len=1448 TSval=3553898879 TSecr=3156874847 [TCP segment of a reassembled PDU]"
"86","6.427458","10.2.13.112","54.159.176.36","TLSv1.2","341","Application Data"
"87","6.427716","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=19589 Ack=28249 Win=131072 Len=1448 TSval=2606206105 TSecr=3156874847 [TCP segment of a reassembled PDU]"
"88","6.427717","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=21037 Ack=28249 Win=131072 Len=1448 TSval=2606206105 TSecr=3156874847 [TCP segment of a reassembled PDU]"
"89","6.427719","10.2.13.112","54.159.176.36","TCP","1514","56311  >  443 [ACK] Seq=22485 Ack=28249 Win=131072 Len=1448 TSval=2606206105 TSecr=3156874847 [TCP segment of a reassembled PDU]"
"90","6.427732","10.2.13.112","54.159.176.36","TLSv1.2","341","Application Data"
"91","6.427923","10.2.13.112","54.159.176.36","TCP","78","56338  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3494334230 TSecr=0 SACK_PERM"
"92","6.440034","54.159.176.36","10.2.13.112","TCP","66","443  >  56312 [ACK] Seq=2012 Ack=10735 Win=105216 Len=0 TSval=3156874980 TSecr=3553898879"
"93","6.440035","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=28249 Ack=22485 Win=108800 Len=0 TSval=3156874981 TSecr=2606206105"
"94","6.440035","54.159.176.36","10.2.13.112","TCP","66","443  >  56311 [ACK] Seq=28249 Ack=24208 Win=108800 Len=0 TSval=3156874981 TSecr=2606206105"
"95","6.440036","54.159.176.36","10.2.13.112","TCP","74","443  >  56338 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=3156874981 TSecr=3494334230 WS=256"
"96","6.440193","10.2.13.112","54.159.176.36","TCP","66","56338  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=3494334242 TSecr=3156874981"
"97","6.441474","10.2.13.112","54.159.176.36","TCP","1514","56338  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=1448 TSval=3494334244 TSecr=3156874981 [TCP segment of a reassembled PDU]"
"98","6.441486","10.2.13.112","54.159.176.36","TLSv1.2","409","Client Hello (SNI=blackboard.wm.edu)"
"99","6.453384","54.159.176.36","10.2.13.112","TCP","66","443  >  56338 [ACK] Seq=1 Ack=1792 Win=30464 Len=0 TSval=3156874994 TSecr=3494334244"
"100","6.453385","54.159.176.36","10.2.13.112","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"101","6.453479","10.2.13.112","54.159.176.36","TCP","66","56338  >  443 [ACK] Seq=1792 Ack=146 Win=131584 Len=0 TSval=3494334256 TSecr=3156874995"
"102","6.453679","10.2.13.112","54.159.176.36","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"103","6.453892","10.2.13.112","54.159.176.36","TCP","1514","56338  >  443 [ACK] Seq=1843 Ack=146 Win=131584 Len=1448 TSval=3494334256 TSecr=3156874995 [TCP segment of a reassembled PDU]"
"104","6.453893","10.2.13.112","54.159.176.36","TCP","1514","56338  >  443 [ACK] Seq=3291 Ack=146 Win=131584 Len=1448 TSval=3494334256 TSecr=3156874995 [TCP segment of a reassembled PDU]"
"105","6.453894","10.2.13.112","54.159.176.36","TCP","1514","56338  >  443 [ACK] Seq=4739 Ack=146 Win=131584 Len=1448 TSval=3494334256 TSecr=3156874995 [TCP segment of a reassembled PDU]"
"106","6.453906","10.2.13.112","54.159.176.36","TLSv1.2","341","Application Data"
"107","6.458549","10.2.13.112","54.159.176.36","TCP","341","[TCP Retransmission] 56312  >  443 [PSH, ACK] Seq=10735 Ack=2012 Win=131072 Len=275 TSval=3553898910 TSecr=3156874980 [TCP segment of a reassembled PDU]"
"108","6.465988","54.159.176.36","10.2.13.112","TCP","66","443  >  56338 [ACK] Seq=146 Ack=6187 Win=48384 Len=0 TSval=3156875007 TSecr=3494334256"
"109","6.469567","54.159.176.36","10.2.13.112","TCP","78","443  >  56312 [ACK] Seq=2012 Ack=11010 Win=108032 Len=0 TSval=3156875011 TSecr=3553898910 SLE=10735 SRE=11010"
"110","6.477273","54.159.176.36","10.2.13.112","TCP","1514","443  >  56338 [ACK] Seq=146 Ack=6462 Win=51456 Len=1448 TSval=3156875019 TSecr=3494334256 [TCP segment of a reassembled PDU]"
"111","6.477274","54.159.176.36","10.2.13.112","TLSv1.2","1091","Application Data"
"112","6.477359","10.2.13.112","54.159.176.36","TCP","66","56338  >  443 [ACK] Seq=6462 Ack=2619 Win=129088 Len=0 TSval=3494334280 TSecr=3156875019"
"113","6.510842","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=2012 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"114","6.510844","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=3460 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"115","6.510845","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=4908 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"116","6.510845","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=6356 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"117","6.510846","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=7804 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"118","6.510847","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=9252 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"119","6.510848","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=10700 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"120","6.510849","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=12148 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"121","6.510849","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=13596 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"122","6.510850","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=15044 Ack=11010 Win=108032 Len=1448 TSval=3156875051 TSecr=3553898910 [TCP segment of a reassembled PDU]"
"123","6.510852","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=28249 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"124","6.510852","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=29697 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"125","6.510853","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=31145 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"126","6.510854","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=32593 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"127","6.510855","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=34041 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"128","6.510855","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=35489 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"129","6.510856","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=36937 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"130","6.510857","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=38385 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"131","6.510857","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=39833 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"132","6.510901","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=41281 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"133","6.510901","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=42729 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"134","6.510902","54.159.176.36","10.2.13.112","TLSv1.2","1514","Application Data, Application Data"
"135","6.510903","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=45625 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"136","6.510903","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=47073 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"137","6.510904","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=48521 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"138","6.510904","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=49969 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"139","6.510905","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=51417 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"140","6.510906","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=52865 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"141","6.510907","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=54313 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"142","6.510908","54.159.176.36","10.2.13.112","TCP","1514","443  >  56311 [ACK] Seq=55761 Ack=24208 Win=108800 Len=1448 TSval=3156875052 TSecr=2606206105 [TCP segment of a reassembled PDU]"
"143","6.510954","10.2.13.112","54.159.176.36","TCP","66","56312  >  443 [ACK] Seq=11010 Ack=16492 Win=116544 Len=0 TSval=3553898962 TSecr=3156875051"
"144","6.510982","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=24208 Ack=41281 Win=118016 Len=0 TSval=2606206188 TSecr=3156875052"
"145","6.510994","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=24208 Ack=57209 Win=102080 Len=0 TSval=2606206188 TSecr=3156875052"
"146","6.511024","10.2.13.112","54.159.176.36","TCP","66","[TCP Window Update] 56312  >  443 [ACK] Seq=11010 Ack=16492 Win=131072 Len=0 TSval=3553898962 TSecr=3156875051"
"147","6.511681","10.2.13.112","54.159.176.36","TCP","66","[TCP Window Update] 56311  >  443 [ACK] Seq=24208 Ack=57209 Win=131072 Len=0 TSval=2606206188 TSecr=3156875052"
"148","6.522062","54.159.176.36","10.2.13.112","TLSv1.2","711","Application Data"
"149","6.522064","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=16492 Ack=11010 Win=108032 Len=1448 TSval=3156875064 TSecr=3553898962 [TCP segment of a reassembled PDU]"
"150","6.522148","10.2.13.112","54.159.176.36","TCP","66","56311  >  443 [ACK] Seq=24208 Ack=57854 Win=130368 Len=0 TSval=2606206199 TSecr=3156875064"
"151","6.522192","10.2.13.112","54.159.176.36","TCP","66","56312  >  443 [ACK] Seq=11010 Ack=17940 Win=129600 Len=0 TSval=3553898973 TSecr=3156875064"
"152","6.522562","54.159.176.36","10.2.13.112","TLSv1.2","1514","Application Data, Application Data"
"153","6.522563","54.159.176.36","10.2.13.112","TCP","1514","443  >  56312 [ACK] Seq=19388 Ack=11010 Win=108032 Len=1448 TSval=3156875064 TSecr=3553898962 [TCP segment of a reassembled PDU]"
"154","6.522619","10.2.13.112","54.159.176.36","TCP","66","56312  >  443 [ACK] Seq=11010 Ack=20836 Win=126720 Len=0 TSval=3553898973 TSecr=3156875064"
"155","6.523401","10.2.13.112","54.159.176.36","TCP","66","[TCP Window Update] 56312  >  443 [ACK] Seq=11010 Ack=20836 Win=131072 Len=0 TSval=3553898975 TSecr=3156875064"
